Sale Date,ISBN,Discount,ItemID,OrderID
2193-10-02,989-28-79-13871-4,,107293-26-7415,107293-38373
2193-10-02,989-28-654-6033-1,,107293-19-5677,107293-38374
2193-10-02,989-28-654-2620-7,,107293-29-1597,107293-38375
2193-10-02,989-28-229-0197-6,,107293-54-4626,107293-38376
2193-10-02,989-28-229-9769-6,,107293-30-2784,107293-38377
2193-10-02,989-28-229-0197-6,,107293-17-1193,107293-38378
2193-10-02,989-28-229-5891-8,,107293-38-9442,107293-38379
2193-10-02,989-28-229-5891-8,,107293-59-9616,107293-38380
2193-10-02,989-28-229-6632-6,,107293-76-9872,107293-38381
2193-10-02,989-28-229-6632-6,,107293-56-5100,107293-38382
2193-10-02,989-28-229-0197-6,,107293-52-6443,107293-38383
2193-10-02,989-28-229-7592-2,,107293-58-9302,107293-38384
2193-10-02,989-28-229-9769-6,,107293-57-1819,107293-38385
2193-10-02,989-28-229-5891-8,,107293-82-2901,107293-38386
2193-10-02,989-28-229-7592-2,,107293-61-4384,107293-38387
2193-10-02,989-28-229-5891-8,,107293-38-1920,107293-38388
2193-10-02,989-28-79-26824-4,,107293-21-7096,107293-38389
2193-10-02,989-28-79-71565-6,,107293-50-8599,107293-38390
2193-10-02,989-28-79-71565-6,,107293-9-9728,107293-38391
2193-10-02,989-28-79-13801-1,,107293-3-1433,107293-38392
2193-10-02,989-28-79-74374-1,,107293-64-5327,107293-38393
2193-10-02,989-28-79-55824-6,,107293-70-8597,107293-38394
2193-10-02,989-28-79-23023-4,,107293-31-7705,107293-38395
2193-10-02,989-28-79-13801-1,,107293-65-6070,107293-38396
2193-10-02,989-28-79-26824-4,,107293-15-2698,107293-38397
2193-10-02,989-28-79-74374-1,,107293-27-9208,107293-38398
2193-10-02,989-28-79-40897-8,,107293-89-3575,107293-38399
2193-10-02,989-28-79-74374-1,,107293-39-3212,107293-38400
2193-10-02,989-28-79-23023-4,,107293-65-3096,107293-38401
2193-10-02,989-28-79-26824-4,,107293-27-1386,107293-38402
2193-10-02,989-28-79-23023-4,,107293-46-8823,107293-38403
2193-10-02,989-28-79-71565-6,,107293-43-677,107293-38404
2193-10-02,989-28-79-55824-6,,107293-93-2468,107293-38405
2193-10-02,989-28-3705-492-6,,107293-34-8856,107293-38406
2193-10-02,989-28-3705-222-9,,107293-28-2365,107293-38407
2193-10-02,989-28-3705-222-9,,107293-15-4180,107293-38408
2193-10-02,989-28-79-03683-6,,107293-52-2837,107293-38409
2193-10-02,989-28-3705-222-9,,107293-30-810,107293-38410
2193-10-02,989-28-3705-205-2,,107293-19-5208,107293-38411
2193-10-02,989-28-3705-007-2,,107293-10-2385,107293-38412
2193-10-02,989-28-3705-136-9,,107293-35-7311,107293-38412
2193-10-02,989-28-229-3157-7,0.1,107293-9-4377,107293-38413
2193-10-02,989-28-79-45675-7,,107293-59-9014,107293-38413
2193-10-02,989-28-79-13801-1,,107293-19-5740,107293-38414
2193-10-02,989-28-79-69807-2,,107293-97-5912,107293-38414
2193-10-02,989-28-79-71565-6,,107293-6-2682,107293-38415
2193-10-02,989-28-79-23023-4,,107293-7-4753,107293-38415
2193-10-02,989-28-79-23023-4,,107293-30-6420,107293-38416
2193-10-02,989-28-79-13801-1,,107293-50-9285,107293-38416
2193-10-02,989-28-3705-222-9,,107293-65-5087,107293-38416
2193-10-02,989-28-79-74374-1,,107293-99-4630,107293-38416
2193-10-02,989-28-79-23023-4,,107293-11-7435,107293-38417
2193-10-02,989-28-229-7592-2,,107293-65-3810,107293-38417
2193-10-02,989-28-3705-222-9,,107293-90-8687,107293-38417
2193-10-02,989-28-79-05670-4,,107293-21-5404,107293-38418
2193-10-02,989-28-3705-222-9,,107293-65-5408,107293-38418
2193-10-02,989-28-79-13871-4,,107293-79-8319,107293-38418
2193-10-02,989-28-79-87459-9,0.15,107293-1-2297,107310-38359
2193-10-03,989-28-3705-007-2,,107294-80-6757,107294-38419
2193-10-03,989-28-3705-987-7,,107294-86-9832,107294-38420
2193-10-03,989-28-3705-987-7,,107294-55-6378,107294-38421
2193-10-03,989-28-3705-583-1,,107294-9-759,107294-38422
2193-10-03,989-28-3705-007-2,,107294-12-6518,107294-38423
2193-10-03,989-28-3705-007-2,,107294-75-2719,107294-38424
2193-10-03,989-28-3705-007-2,,107294-95-9886,107294-38425
2193-10-03,989-28-3705-987-7,,107294-72-410,107294-38426
2193-10-03,989-28-3705-007-2,,107294-86-7070,107294-38427
2193-10-03,989-28-3705-007-2,,107294-25-2494,107294-38428
2193-10-03,989-28-3705-987-7,,107294-1-3115,107294-38429
2193-10-03,989-28-79-11297-4,,107294-73-7417,107294-38430
2193-10-03,989-28-79-86624-2,,107294-7-4839,107294-38431
2193-10-03,989-28-79-61125-5,,107294-33-7337,107294-38432
2193-10-03,989-28-79-07610-8,,107294-97-1638,107294-38433
2193-10-03,989-28-79-01991-4,,107294-2-4877,107294-38434
2193-10-03,989-28-79-86624-2,,107294-5-2857,107294-38435
2193-10-03,989-28-79-11297-4,,107294-61-8207,107294-38436
2193-10-03,989-28-79-01991-4,,107294-59-26,107294-38437
2193-10-03,989-28-79-05638-4,,107294-8-4613,107294-38438
2193-10-03,989-28-79-69807-2,,107294-31-8988,107294-38439
2193-10-03,989-28-79-69807-2,,107294-76-7951,107294-38440
2193-10-03,989-28-79-13871-4,,107294-17-9725,107294-38441
2193-10-03,989-28-79-69807-2,,107294-36-7569,107294-38442
2193-10-03,989-28-79-13871-4,,107294-64-4001,107294-38443
2193-10-03,989-28-79-69807-2,,107294-57-6112,107294-38444
2193-10-03,989-28-79-05670-4,,107294-80-908,107294-38445
2193-10-03,989-28-79-69807-2,,107294-76-7950,107294-38446
2193-10-03,989-28-79-69807-2,,107294-6-3795,107294-38447
2193-10-03,989-28-79-13871-4,,107294-64-4000,107294-38448
2193-10-03,989-28-79-69807-2,,107294-36-7568,107294-38449
2193-10-03,989-28-79-69807-2,,107294-31-8987,107294-38450
2193-10-03,989-28-79-69807-2,,107294-6-3794,107294-38451
2193-10-03,989-28-79-05670-4,,107294-91-8958,107294-38452
2193-10-03,989-28-229-3157-7,0.1,107294-23-7379,107294-38453
2193-10-03,989-28-229-3157-7,0.1,107294-16-8417,107294-38454
2193-10-03,989-28-229-7592-2,,107294-85-2501,107294-38455
2193-10-03,989-28-229-7592-2,,107294-50-604,107294-38456
2193-10-03,989-28-229-9769-6,,107294-96-3793,107294-38457
2193-10-03,989-28-229-9769-6,,107294-32-7415,107294-38458
2193-10-03,989-28-229-1404-4,,107294-24-599,107294-38459
2193-10-03,989-28-229-1404-4,,107294-33-7260,107294-38460
2193-10-03,989-28-229-9769-6,,107294-16-6130,107294-38461
2193-10-03,989-28-79-74374-1,,107294-34-5541,107294-38462
2193-10-03,989-28-79-13801-1,,107294-84-5650,107294-38463
2193-10-03,989-28-79-13801-1,,107294-40-1742,107294-38464
2193-10-03,989-28-79-13801-1,,107294-41-955,107294-38465
2193-10-03,989-28-79-13801-1,,107294-79-446,107294-38466
2193-10-03,989-28-79-71565-6,,107294-16-7547,107294-38467
2193-10-03,989-28-79-26824-4,,107294-56-9365,107294-38468
2193-10-03,989-28-79-13801-1,,107294-61-3623,107294-38469
2193-10-03,989-28-79-91028-0,,107294-93-7710,107294-38470
2193-10-03,989-28-79-91028-0,,107294-35-4308,107294-38471
2193-10-03,989-28-79-40897-8,,107294-87-2579,107294-38472
2193-10-03,989-28-79-13801-1,,107294-47-8385,107294-38473
2193-10-03,989-28-79-74374-1,,107294-19-8545,107294-38474
2193-10-03,989-28-79-13801-1,,107294-94-3028,107294-38475
2193-10-03,989-28-79-68089-3,0.05,107294-50-1899,107294-38476
2193-10-03,989-28-79-51397-9,,107294-8-4344,107294-38477
2193-10-03,989-28-79-74374-1,,107294-48-7685,107294-38478
2193-10-03,989-28-79-13801-1,,107294-36-7761,107294-38479
2193-10-03,989-28-79-91028-0,,107294-35-1037,107294-38480
2193-10-03,989-28-79-74374-1,,107294-89-2811,107294-38481
2193-10-03,989-28-3705-222-9,,107294-96-5932,107294-38482
2193-10-03,989-28-3705-222-9,,107294-2-3424,107294-38483
2193-10-03,989-28-3705-222-9,,107294-86-6527,107294-38484
2193-10-03,989-28-3705-222-9,,107294-40-9363,107294-38485
2193-10-03,989-28-79-13801-1,,107294-55-175,107294-38486
2193-10-03,989-28-79-69807-2,,107294-57-6111,107294-38486
2193-10-03,989-28-79-32105-5,,107294-57-8327,107294-38486
2193-10-03,989-28-3705-007-2,,107294-60-8929,107294-38486
2193-10-03,989-28-79-74374-1,0.13,107294-42-9216,107294-38487
2193-10-03,989-28-79-82197-5,,107294-11-672,107294-38487
2193-10-03,989-28-79-40897-8,,107294-73-1630,107294-38487
2193-10-03,989-28-79-13871-4,,107294-17-9724,107294-38488
2193-10-03,989-28-79-82197-5,,107294-49-1773,107294-38488
2193-10-03,989-28-79-30536-9,,107294-66-5142,107294-38489
2193-10-03,989-28-79-03683-6,,107294-78-4299,107294-38489
2193-10-04,989-28-3705-007-2,,107295-51-6853,107295-38490
2193-10-04,989-28-3705-007-2,,107295-72-1106,107295-38491
2193-10-04,989-28-3705-987-7,,107295-29-6404,107295-38492
2193-10-04,989-28-3705-583-1,,107295-54-5687,107295-38493
2193-10-04,989-28-3705-007-2,,107295-37-86,107295-38494
2193-10-04,989-28-3705-987-7,,107295-54-4346,107295-38495
2193-10-04,989-28-3705-007-2,,107295-18-9103,107295-38496
2193-10-04,989-28-3705-987-7,,107295-76-4019,107295-38497
2193-10-04,989-28-79-67891-3,,107295-66-5649,107295-38498
2193-10-04,989-28-79-22871-2,,107295-23-1710,107295-38499
2193-10-04,989-28-79-32105-5,,107295-35-8664,107295-38500
2193-10-04,989-28-79-45675-7,,107295-81-737,107295-38501
2193-10-04,989-28-79-07610-8,,107295-46-3595,107295-38502
2193-10-04,989-28-79-45675-7,,107295-49-4489,107295-38503
2193-10-04,989-28-79-04510-4,,107295-50-5875,107295-38504
2193-10-04,989-28-79-11297-4,,107295-84-3085,107295-38505
2193-10-04,989-28-79-45675-7,,107295-30-9186,107295-38506
2193-10-04,989-28-79-82197-5,,107295-50-4904,107295-38507
2193-10-04,989-28-79-87459-9,0.15,107295-1-4060,107295-38508
2193-10-04,989-28-79-01991-4,,107295-35-6172,107295-38509
2193-10-04,989-28-79-87459-9,0.15,107295-1-1830,107295-38510
2193-10-04,989-28-79-21991-8,,107295-51-2234,107295-38511
2193-10-04,989-28-79-01991-4,,107295-11-815,107295-38513
2193-10-04,989-28-654-2017-5,,107295-83-4065,107295-38514
2193-10-04,989-28-654-2017-5,,107295-48-7243,107295-38515
2193-10-04,989-28-79-05670-4,,107295-41-328,107295-38516
2193-10-04,989-28-79-13871-4,,107295-88-6094,107295-38517
2193-10-04,989-28-79-69807-2,,107295-17-6938,107295-38518
2193-10-04,989-28-79-69807-2,,107295-55-2984,107295-38519
2193-10-04,989-28-79-82125-8,,107295-64-2494,107295-38520
2193-10-04,989-28-79-13871-4,,107295-14-1621,107295-38521
2193-10-04,989-28-79-82749-6,,107295-50-219,107295-38522
2193-10-04,989-28-79-13871-4,,107295-89-4345,107295-38523
2193-10-04,989-28-79-69807-2,,107295-17-6937,107295-38524
2193-10-04,989-28-79-13871-4,,107295-88-6093,107295-38525
2193-10-04,989-28-79-69807-2,,107295-1-3611,107295-38526
2193-10-04,989-28-79-69807-2,,107295-55-2983,107295-38527
2193-10-04,989-28-79-82125-8,,107295-64-2493,107295-38528
2193-10-04,989-28-79-82125-8,,107295-74-9650,107295-38529
2193-10-04,989-28-79-05670-4,,107295-13-2853,107295-38530
2193-10-04,989-28-79-69807-2,,107295-62-7111,107295-38531
2193-10-04,989-28-79-69807-2,,107295-52-9939,107295-38532
2193-10-04,989-28-79-13871-4,,107295-14-1620,107295-38533
2193-10-04,989-28-79-05670-4,,107295-11-6615,107295-38534
2193-10-04,989-28-79-82749-6,,107295-50-218,107295-38535
2193-10-04,989-28-79-69807-2,,107295-62-7110,107295-38536
2193-10-04,989-28-79-69807-2,,107295-43-9859,107295-38537
2193-10-04,989-28-79-69807-2,,107295-43-9858,107295-38538
2193-10-04,989-28-79-69807-2,,107295-1-3610,107295-38539
2193-10-04,989-28-654-6033-1,,107295-47-4162,107295-38540
2193-10-04,989-28-229-6632-6,,107295-2-1561,107295-38541
2193-10-04,989-28-229-9769-6,,107295-61-4258,107295-38542
2193-10-04,989-28-229-9769-6,,107295-81-2954,107295-38543
2193-10-04,989-28-229-7592-2,,107295-14-5635,107295-38544
2193-10-04,989-28-229-1404-4,,107295-65-5499,107295-38545
2193-10-04,989-28-229-3157-7,0.1,107295-87-9104,107295-38546
2193-10-04,989-28-229-9769-6,,107295-84-2928,107295-38547
2193-10-04,989-28-229-9769-6,,107295-52-6920,107295-38548
2193-10-04,989-28-229-7592-2,,107295-4-9300,107295-38549
2193-10-04,989-28-229-1404-4,,107295-60-490,107295-38550
2193-10-04,989-28-229-0197-6,,107295-46-4443,107295-38551
2193-10-04,989-28-229-6632-6,,107295-2-3582,107295-38552
2193-10-04,989-28-229-3157-7,0.1,107295-63-4378,107295-38553
2193-10-04,989-28-229-6632-6,,107295-41-339,107295-38554
2193-10-04,989-28-79-74374-1,,107295-92-5657,107295-38555
2193-10-04,989-28-79-23023-4,,107295-7-9985,107295-38556
2193-10-04,989-28-79-71565-6,,107295-57-2695,107295-38557
2193-10-04,989-28-79-13801-1,,107295-98-8303,107295-38558
2193-10-04,989-28-79-13801-1,,107295-35-4135,107295-38559
2193-10-04,989-28-79-13801-1,,107295-54-4663,107295-38560
2193-10-04,989-28-79-74374-1,,107295-36-7076,107295-38561
2193-10-04,989-28-79-74374-1,,107295-71-134,107295-38562
2193-10-04,989-28-79-13801-1,,107295-23-9704,107295-38563
2193-10-04,989-28-79-13801-1,,107295-69-7449,107295-38564
2193-10-04,989-28-79-44730-4,,107295-84-4013,107295-38565
2193-10-04,989-28-79-74374-1,,107295-94-5895,107295-38566
2193-10-04,989-28-79-68089-3,0.05,107295-41-1841,107295-38567
2193-10-04,989-28-79-91028-0,0.13,107295-42-693,107295-38568
2193-10-04,989-28-79-26824-4,,107295-10-5867,107295-38569
2193-10-04,989-28-79-74374-1,,107295-56-6549,107295-38570
2193-10-04,989-28-79-71565-6,,107295-68-1609,107295-38571
2193-10-04,989-28-79-91028-0,,107295-62-5698,107295-38572
2193-10-04,989-28-79-23023-4,,107295-64-6519,107295-38573
2193-10-04,989-28-79-74374-1,,107295-98-2750,107295-38574
2193-10-04,989-28-79-40897-8,,107295-25-6372,107295-38575
2193-10-04,989-28-79-74374-1,,107295-20-4625,107295-38576
2193-10-04,989-28-79-74374-1,,107295-43-8762,107295-38577
2193-10-04,989-28-79-68089-3,0.05,107295-74-8048,107295-38579
2193-10-04,989-28-79-23023-4,,107295-27-9028,107295-38580
2193-10-04,989-28-79-23023-4,,107295-9-7240,107295-38581
2193-10-04,989-28-79-13801-1,,107295-47-6385,107295-38582
2193-10-04,989-28-79-13801-1,,107295-3-3062,107295-38583
2193-10-04,989-28-79-13801-1,,107295-74-1034,107295-38584
2193-10-04,989-28-79-13801-1,,107295-2-3318,107295-38585
2193-10-04,989-28-79-23023-4,,107295-71-9488,107295-38586
2193-10-04,989-28-79-68089-3,0.05,107295-93-1643,107295-38587
2193-10-04,989-28-79-91028-0,,107295-69-8125,107295-38588
2193-10-04,989-28-79-71565-6,,107295-57-4839,107295-38589
2193-10-04,989-28-79-74374-1,,107295-77-6331,107295-38590
2193-10-04,989-28-79-26824-4,,107295-32-9004,107295-38591
2193-10-04,989-28-79-23023-4,,107295-88-5986,107295-38592
2193-10-04,989-28-3705-222-9,,107295-38-5398,107295-38593
2193-10-04,989-28-3705-222-9,,107295-1-687,107295-38594
2193-10-04,989-28-3705-222-9,,107295-51-3001,107295-38595
2193-10-04,989-28-3705-222-9,,107295-65-7126,107295-38596
2193-10-04,989-28-3705-222-9,,107295-67-7338,107295-38597
2193-10-04,989-28-3705-222-9,0.13,107295-42-461,107295-38598
2193-10-04,989-28-79-23015-9,,107295-63-5043,107295-38599
2193-10-04,989-28-3705-222-9,,107295-16-1977,107295-38600
2193-10-04,989-28-3705-492-6,,107295-34-1465,107295-38601
2193-10-04,989-28-3705-222-9,,107295-58-49,107295-38602
2193-10-04,989-28-79-14379-4,,107295-64-1198,107295-38603
2193-10-04,989-28-3705-987-7,,107295-25-1416,107295-38604
2193-10-04,989-28-79-45675-7,,107295-43-8347,107295-38604
2193-10-04,989-28-3705-987-7,,107295-13-6311,107295-38605
2193-10-04,989-28-229-7592-2,,107295-37-5971,107295-38606
2193-10-04,989-28-229-6632-6,,107295-40-7882,107295-38606
2193-10-04,989-28-79-23023-4,,107295-47-808,107295-38606
2193-10-04,989-28-79-74374-1,,107295-58-1743,107295-38606
2193-10-04,989-28-3705-987-7,,107295-22-9826,107295-38607
2193-10-04,989-28-79-82125-8,,107295-74-9649,107295-38607
2193-10-04,989-28-79-13801-1,,107295-9-7992,107295-38607
2193-10-04,989-28-79-03683-6,,107295-41-5647,107295-38608
2193-10-04,989-28-3705-222-9,,107295-90-6608,107295-38608
2193-10-04,989-28-79-13801-1,0.13,107295-42-5066,107295-38609
2193-10-04,989-28-3705-222-9,,107295-89-5587,107295-38609
2193-10-04,989-28-79-68089-3,0.05,107295-11-6086,107295-38610
2193-10-04,989-28-79-13801-1,,107295-5-4947,107295-38610
2193-10-04,989-28-79-05670-4,,107295-43-540,107295-38611
2193-10-04,989-28-79-69807-2,,107295-52-9938,107295-38611
2193-10-04,989-28-79-13871-4,,107295-89-4344,107295-38611
2193-10-04,989-28-79-87459-9,0.15,107295-1-6513,107322-38512
2193-10-05,989-28-3705-007-2,,107296-22-3607,107296-38612
2193-10-05,989-28-3705-007-2,,107296-55-9917,107296-38613
2193-10-05,989-28-3705-152-9,,107296-43-2731,107296-38614
2193-10-05,989-28-3705-649-4,,107296-77-3772,107296-38615
2193-10-05,989-28-3705-007-2,,107296-33-570,107296-38616
2193-10-05,989-28-3705-007-2,,107296-61-2947,107296-38617
2193-10-05,989-28-3705-007-2,,107296-97-8619,107296-38618
2193-10-05,989-28-3705-007-2,,107296-74-4425,107296-38619
2193-10-05,989-28-3705-007-2,,107296-26-7047,107296-38620
2193-10-05,989-28-3705-007-2,,107296-83-4066,107296-38621
2193-10-05,989-28-3705-007-2,,107296-1-7477,107296-38622
2193-10-05,989-28-3705-987-7,,107296-86-2413,107296-38623
2193-10-05,989-28-3705-007-2,,107296-95-6728,107296-38624
2193-10-05,989-28-3705-007-2,,107296-10-8411,107296-38625
2193-10-05,989-28-3705-007-2,,107296-8-3004,107296-38626
2193-10-05,989-28-3705-152-9,,107296-67-7516,107296-38627
2193-10-05,989-28-3705-138-3,,107296-41-5591,107296-38628
2193-10-05,989-28-3705-007-2,,107296-82-190,107296-38629
2193-10-05,989-28-79-32105-5,,107296-18-5185,107296-38630
2193-10-05,989-28-79-01991-4,,107296-12-3847,107296-38631
2193-10-05,989-28-79-82197-5,,107296-27-1768,107296-38632
2193-10-05,989-28-79-45675-7,,107296-3-4684,107296-38633
2193-10-05,989-28-79-45675-7,,107296-86-3897,107296-38634
2193-10-05,989-28-79-45675-7,,107296-69-8552,107296-38635
2193-10-05,989-28-79-45675-7,,107296-76-6922,107296-38636
2193-10-05,989-28-79-45675-7,,107296-74-912,107296-38637
2193-10-05,989-28-79-61125-5,,107296-24-9378,107296-38638
2193-10-05,989-28-79-01991-4,,107296-8-9660,107296-38639
2193-10-05,989-28-79-18127-7,,107296-65-5827,107296-38640
2193-10-05,989-28-79-45675-7,,107296-52-3583,107296-38641
2193-10-05,989-28-654-5018-9,,107296-2-8825,107296-38642
2193-10-05,989-28-654-0127-3,,107296-55-8336,107296-38643
2193-10-05,989-28-79-13871-4,,107296-41-1421,107296-38644
2193-10-05,989-28-79-69807-2,,107296-82-9630,107296-38645
2193-10-05,989-28-79-69807-2,,107296-21-7635,107296-38646
2193-10-05,989-28-79-82749-6,,107296-51-8303,107296-38647
2193-10-05,989-28-79-69807-2,,107296-82-9629,107296-38648
2193-10-05,989-28-79-69807-2,,107296-36-1119,107296-38649
2193-10-05,989-28-79-69807-2,,107296-36-1118,107296-38650
2193-10-05,989-28-79-13871-4,,107296-41-1420,107296-38651
2193-10-05,989-28-79-05670-4,,107296-13-2447,107296-38652
2193-10-05,989-28-79-69807-2,,107296-29-2013,107296-38653
2193-10-05,989-28-79-69807-2,,107296-45-4155,107296-38654
2193-10-05,989-28-79-69807-2,,107296-41-5844,107296-38655
2193-10-05,989-28-79-69807-2,,107296-21-7634,107296-38656
2193-10-05,989-28-79-13871-4,,107296-59-7628,107296-38657
2193-10-05,989-28-79-69807-2,,107296-29-2012,107296-38658
2193-10-05,989-28-79-69807-2,,107296-33-5341,107296-38659
2193-10-05,989-28-79-05670-4,,107296-20-9747,107296-38660
2193-10-05,989-28-79-82749-6,,107296-13-219,107296-38661
